"Id Tipo Medición","Tipo Medición",Conformidad,Operación,Provincia,Cantón,Distrito,"Código DTA",Año,X,Y
M-0628-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,OROTINA,"HACIENDA VIEJA",20903,2020,"445156.44749999978 "," 1096946.6179000009"
M-0629-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN RAMÓN",20201,2020,"448854.65309999976 "," 1115131.6932999995"
M-0630-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN RAMÓN",20201,2020,"448767.2706000004 "," 1115341.9598999992"
M-0631-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN RAMÓN",20201,2020,"448928.7237999998 "," 1115578.4156"
M-0632-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN RAMÓN",20201,2020,"449119.59920000006 "," 1115696.4871999994"
M-0633-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN",VOLIO,20210,2020,"449502.50189999957 "," 1119081.4423999991"
M-0634-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","PIEDADES NORTE",20204,2020,"447444.71019999962 "," 1116327.1187999994"
M-0635-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN RAMÓN",20201,2020,"448554.00870000012 "," 1115665.2203000002"
M-0636-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN ISIDRO",20207,2020,"449283.80599999987 "," 1115558.0033999998"
M-0637-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,"SAN NICOLÁS",30104,2020,"506611.70299999975 "," 1093608.0026999991"
M-0638-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,"SAN NICOLÁS",30104,2020,"506485.61569999997 "," 1093453.1457000002"
M-0639-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,"SAN NICOLÁS",30104,2020,"506825.57239999995 "," 1093487.4923"
M-0640-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,"SAN NICOLÁS",30104,2020,"506971.49540000036 "," 1093130.2946000006"
M-0641-2020,MONOFÁSICO,NO,JASEC,CARTAGO,CARTAGO,"SAN NICOLÁS",30104,2020,"506875.12810000032 "," 1092389.2831999995"
M-0642-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,"GUADALUPE O ARENILLA",30106,2020,"506881.99810000043 "," 1090845.3652999997"
M-0643-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,"GUADALUPE O ARENILLA",30106,2020,"506712.01840000041 "," 1090769.0227000006"
M-0644-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,"GUADALUPE O ARENILLA",30106,2020,"506537.64969999995 "," 1090700.4217000008"
M-0645-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,"GUADALUPE O ARENILLA",30106,2020,"506692.33079999965 "," 1090474.8341000006"
M-0646-2020,MONOFÁSICO,NO,JASEC,CARTAGO,CARTAGO,"SAN NICOLÁS",30104,2020,"507002.27819999959 "," 1092732.1548999995"
M-0647-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,ESPARZA,CALDERA,60206,2020,"424153.92980000004 "," 1101054.4923999999"
M-0648-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,ESPARZA,"ESPÍRITU SANTO",60201,2020,"426837.79849999957 "," 1104672.3781000003"
M-0649-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,ESPARZA,"SAN JERÓNIMO",60205,2020,"429665.35329999961 "," 1109159.4996000007"
M-0650-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,ESPARZA,"SAN JERÓNIMO",60205,2020,"430094.06309999991 "," 1109198.4834000003"
M-0651-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GARABITO,TÁRCOLES,61102,2020,"431259.06670000032 "," 1079285.9616999999"
M-0652-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GARABITO,TÁRCOLES,61102,2020,"431250.39869999979 "," 1079936.3164000008"
M-0653-2020,MONOFÁSICO,NO,ICE,PUNTARENAS,GARABITO,TÁRCOLES,61102,2020,"430329.16889999993 "," 1081291.8060999997"
M-0654-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GARABITO,TÁRCOLES,61102,2020,"430270.75389999989 "," 1081731.0065000001"
M-0655-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN JUAN",20203,2020,"448655.4095999999 "," 1116061.0265999995"
M-0656-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN ISIDRO",20207,2020,"449075.08999999985 "," 1115997.3850999996"
M-0657-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN JUAN",20203,2020,"449061.43630000018 "," 1116415.4761999995"
M-0658-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SANTA ANA",PIEDADES,10905,2020,"476038.69429999962 "," 1097792.4980999995"
M-0660-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SANTA ANA",URUCA,10904,2020,"477795.5175999999 "," 1098086.6789999995"
M-0661-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN","SAN JUAN",20203,2020,"448770.33999999985 "," 1116722.2563000005"
M-0662-2020,MONOFÁSICO,SÍ,ICE,ALAJUELA,"SAN RAMÓN",VOLIO,20210,2020,"450013.44120000023 "," 1120038.5292000007"
M-0663-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",ZAPOTE,10105,2020,"493802.23759999964 "," 1096575.2241999991"
M-0664-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",ZAPOTE,10105,2020,"493514.90940000024 "," 1096411.5918000005"
M-0665-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",ZAPOTE,10105,2020,"492369.0876000002 "," 1096842.0328000002"
M-0666-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",ZAPOTE,10105,2020,"492205.73000000045 "," 1096976.9947999995"
M-0667-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ","SAN JOSÉ",ZAPOTE,10105,2020,"492621.33050000016 "," 1097017.8289"
M-0668-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",CATEDRAL,10104,2020,"492031.39699999988 "," 1097061.0855999999"
M-0669-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ","SAN JOSÉ",CATEDRAL,10104,2020,"491401.9606999997 "," 1096983.8112000003"
M-0670-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",CATEDRAL,10104,2020,"491329.5976 "," 1097022.5370000005"
M-0671-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",CATEDRAL,10104,2020,"491915.267 "," 1097530.0395"
M-0672-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ","SAN JOSÉ",CATEDRAL,10104,2020,"491593.95199999958 "," 1097396.2906"
M-0673-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ","SAN JOSÉ",CATEDRAL,10104,2020,"491605.95660000015 "," 1097147.4462000001"
M-0674-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",HOSPITAL,10103,2020,"490907.56419999991 "," 1097574.5154"
M-0675-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","MONTES DE OCA","SAN PEDRO",11501,2020,"495181.9645999996 "," 1098489.4368999992"
M-0676-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","MONTES DE OCA","SAN PEDRO",11501,2020,"495585.49689999968 "," 1098646.4324999992"
M-0677-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","MONTES DE OCA","SAN PEDRO",11501,2020,"495493.41789999977 "," 1098863.2126000002"
M-0678-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ","MONTES DE OCA","SAN PEDRO",11501,2020,"495663.38690000027 "," 1098970.4704"
M-0679-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","MONTES DE OCA","SAN PEDRO",11501,2020,"494855.2363 "," 1098699.6146000009"
M-0680-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ","MONTES DE OCA","SAN PEDRO",11501,2020,"495038.36890000012 "," 1098828.9869"
M-0681-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","MONTES DE OCA","SAN PEDRO",11501,2020,"494601.92179999966 "," 1098540.3926"
M-0682-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,PUNTARENAS,"EL ROBLE",60115,2020,"419011.08669999987 "," 1102443.7399000004"
M-0683-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,ESPARZA,CALDERA,60206,2020,"420135.37050000019 "," 1099130.8284000009"
M-0684-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,ESPARZA,CALDERA,60206,2020,"422405.358 "," 1097109.5938000008"
M-0685-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,ESPARZA,MACACONA,60203,2020,"428729.18479999993 "," 1105842.1126000006"
M-0686-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GARABITO,JACÓ,61101,2020,"429762.94510000013 "," 1069012.7543000001"
M-0687-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GARABITO,JACÓ,61101,2020,"429806.10489999969 "," 1068618.9321999997"
M-0688-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GARABITO,JACÓ,61101,2020,"430393.66980000027 "," 1068846.7804000005"
M-0689-2020,MONOFÁSICO,SÍ,ICE,PUNTARENAS,GARABITO,JACÓ,61101,2020,"430209.16779999994 "," 1069365.8443999998"
M-0690-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",ESCAZÚ,"SAN RAFAEL",10203,2020,"485885.46140000038 "," 1097618.1410000008"
M-0691-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",ESCAZÚ,"SAN RAFAEL",10203,2020,"485783.58579999954 "," 1097879.1883000005"
M-0692-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",ESCAZÚ,"SAN RAFAEL",10203,2020,"484862.55350000039 "," 1097995.6856999993"
M-0693-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",ESCAZÚ,"SAN RAFAEL",10203,2020,"483550.1481999997 "," 1098286.0177999996"
M-0694-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",ESCAZÚ,"SAN RAFAEL",10203,2020,"486316.49280000012 "," 1097869.0306000002"
M-0695-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",ESCAZÚ,"SAN RAFAEL",10203,2020,"485803.9637000002 "," 1096707.9636000004"
M-0696-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",ESCAZÚ,"SAN RAFAEL",10203,2020,"485486.04110000003 "," 1096908.2684000004"
M-0697-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ","SAN SEBASTIÁN",10111,2020,"489959.57500000019 "," 1095446.8915"
M-0698-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ","SAN SEBASTIÁN",10111,2020,"490341.20909999963 "," 1095517.5702"
M-0699-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",HATILLO,10110,2020,"489275.64250000007 "," 1096616.0887000002"
M-0700-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",HOSPITAL,10103,2020,"489991.87559999991 "," 1097267.2974999994"
M-0701-2020,MONOFÁSICO,SÍ,CNFL,PUNTARENAS,PUNTARENAS,LEPANTO,60104,2020,"379652.36890000012 "," 1097861.6809999999"
M-0702-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",HOSPITAL,10103,2020,"489441.55530000012 "," 1097762.9244999997"
M-0703-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ","SAN JOSÉ",HOSPITAL,10103,2020,"490139.8487999998 "," 1097046.0646000002"
M-0704-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",HOSPITAL,10103,2020,"490461.28990000021 "," 1097628.8216999993"
M-0705-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",HOSPITAL,10103,2020,"490751.89869999979 "," 1097740.4491000008"
M-0706-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",HOSPITAL,10103,2020,"491107.2686999999 "," 1098130.7657999992"
M-0707-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",CARMEN,10101,2020,"491802.65660000034 "," 1099007.6318999995"
M-0708-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",CARMEN,10101,2020,"493267.54169999994 "," 1098881.2515999991"
M-0709-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",MERCED,10102,2020,"490690.91789999977 "," 1099401.6225000005"
M-0710-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",MERCED,10102,2020,"490726.01559999958 "," 1099442.5342999995"
M-0711-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ","SAN JOSÉ",MERCED,10102,2020,"489743.42030000035 "," 1098899.7694000006"
M-0712-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ","SAN JOSÉ",MERCED,10102,2020,"490488.06159999967 "," 1099370.7080000006"
M-0713-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,"EL GUARCO","EL TEJAR",30801,2020,"505732.92960000038 "," 1088874.3505000006"
M-0714-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,"EL GUARCO","EL TEJAR",30801,2020,"505985.21860000025 "," 1088709.6030000001"
M-0715-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,"EL GUARCO","EL TEJAR",30801,2020,"505855.83129999973 "," 1088491.7085999995"
M-0716-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,"EL GUARCO","EL TEJAR",30801,2020,"505624.41739999969 "," 1088415.3614000008"
M-0717-2020,MONOFÁSICO,NO,COOPESANTOS,"SAN JOSÉ",ACOSTA,"SAN IGNACIO",11201,2020,"482167.97890000045 "," 1083596.1656"
M-0718-2020,MONOFÁSICO,SÍ,COOPESANTOS,"SAN JOSÉ",ASERRÍ,"VUELTA DE JORCO",10603,2020,"485363.17229999974 "," 1083018.5573999994"
M-0719-2020,MONOFÁSICO,SÍ,COOPESANTOS,"SAN JOSÉ",ASERRÍ,"SAN GABRIEL",10604,2020,"488586.92040000018 "," 1082236.6165999994"
M-0720-2020,MONOFÁSICO,SÍ,COOPESANTOS,"SAN JOSÉ",ASERRÍ,MONTERREY,10606,2020,"488063.61899999995 "," 1078718.7420000006"
M-0721-2020,MONOFÁSICO,SÍ,COOPESANTOS,"SAN JOSÉ",ASERRÍ,LEGUA,10605,2020,"487983.93960000016 "," 1076590.9152000006"
M-0722-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,CARMEN,30103,2020,"508833.75480000023 "," 1092624.1667999998"
M-0723-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,CARMEN,30103,2020,"508864.56730000023 "," 1092188.4260000009"
M-0724-2020,MONOFÁSICO,NO,JASEC,CARTAGO,CARTAGO,CARMEN,30103,2020,"508814.11409999989 "," 1092210.5329999998"
M-0725-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,CARMEN,30103,2020,"509807.71279999986 "," 1092229.5868999995"
M-0726-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,CARMEN,30103,2020,"509672.87509999983 "," 1092019.4186000004"
M-0727-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,"EL GUARCO","EL TEJAR",30801,2020,"505614.58220000006 "," 1088179.7910999991"
M-0728-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,"EL GUARCO","EL TEJAR",30801,2020,"505509.32230000012 "," 1087951.9480000008"
M-0729-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,"EL GUARCO","EL TEJAR",30801,2020,"506326.43829999957 "," 1088036.1322000008"
M-0730-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,OREAMUNO,"SAN RAFAEL",30701,2020,"510195.12430000026 "," 1091226.5867999997"
M-0731-2020,MONOFÁSICO,NO,ICE,CARTAGO,PARAÍSO,SANTIAGO,30202,2020,"519278.38800000027 "," 1088771.6822999995"
M-0732-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,SANTIAGO,30202,2020,"519641.21640000027 "," 1089168.9149999991"
M-0733-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,SANTIAGO,30202,2020,"520501.97589999996 "," 1089562.0022"
M-0734-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,PARAÍSO,30201,2020,"514001.17980000004 "," 1087232.0094000008"
M-0735-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,PARAÍSO,30201,2020,"513908.00370000023 "," 1087084.8815000001"
M-0736-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,CARTAGO,"DULCE NOMBRE",30109,2020,"513462.14749999996 "," 1085550.7519000005"
M-0737-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,CARTAGO,"AGUACALIENTE O SAN FRANCISCO",30105,2020,"509005.40519999992 "," 1085832.5184000004"
M-0738-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,CARTAGO,"AGUACALIENTE O SAN FRANCISCO",30105,2020,"508827.89499999955 "," 1085060.5181000009"
M-0739-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,OREAMUNO,"POTRERO CERRADO",30703,2020,"513440.42659999989 "," 1096925.5523000006"
M-0740-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,OREAMUNO,COT,30702,2020,"513912.82940000016 "," 1094603.2054999992"
M-0741-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,OREAMUNO,COT,30702,2020,"513642.17370000016 "," 1094040.1684000008"
M-0743-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,OREAMUNO,"SAN RAFAEL",30701,2020,"511101.84559999965 "," 1092112.7244000006"
M-0744-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,OREAMUNO,"SAN RAFAEL",30701,2020,"510810.1688000001 "," 1091962.2266000006"
M-0745-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,OREAMUNO,"SAN RAFAEL",30701,2020,"510711.54519999959 "," 1091690.1314000003"
M-0746-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,OREAMUNO,"SAN RAFAEL",30701,2020,"510425.33949999977 "," 1091566.1812999994"
M-0747-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,CACHÍ,30204,2020,"521382.39869999979 "," 1086286.6423000004"
M-0748-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,CACHÍ,30204,2020,"521453.75480000023 "," 1086184.9353"
M-0749-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,CACHÍ,30204,2020,"521965.78839999996 "," 1086534.7212000005"
M-0750-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,CACHÍ,30204,2020,"521864.94290000014 "," 1086422.9589000009"
M-0751-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,CACHÍ,30204,2020,"521749.74270000029 "," 1086471.5530999992"
M-0752-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,OROSI,30203,2020,"516448.7319 "," 1083667.4108000007"
M-0753-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,OROSI,30203,2020,"517531.0092000002 "," 1082225.7398000006"
M-0754-2020,MONOFÁSICO,SÍ,ICE,LIMÓN,LIMÓN,"VALLE LA ESTRELLA",70102,2020,"604267.21399999969 "," 1082609.7353000008"
M-0755-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,TURRIALBA,TURRIALBA,30501,2020,"534462.2878 "," 1094889.9815999996"
M-0756-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,TURRIALBA,TURRIALBA,30501,2020,"534787.9282999998 "," 1094951.1190000009"
M-0757-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,JIMÉNEZ,"JUAN VIÑAS",30401,2020,"527970.86529999971 "," 1094105.8319000006"
M-0758-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,JIMÉNEZ,"JUAN VIÑAS",30401,2020,"527935.727 "," 1094165.5274"
M-0759-2020,MONOFÁSICO,SÍ,ICE,"SAN JOSÉ",MORA,"PIEDRAS NEGRAS",10704,2020,"469158.3984000003 "," 1093144.8378999997"
M-0761-2020,MONOFÁSICO,SÍ,ICE,"SAN JOSÉ",MORA,GUAYABO,10702,2020,"468777.90380000044 "," 1090632.3910000008"
M-0762-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,CARMEN,30103,2020,"509907.44600000046 "," 1092472.9250000007"
M-0763-2020,MONOFÁSICO,NO,JASEC,CARTAGO,CARTAGO,"TIERRA BLANCA",30108,2020,"511621.53870000038 "," 1096006.9777000006"
M-0764-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,CARTAGO,"TIERRA BLANCA",30108,2020,"511607.16629999969 "," 1096374.1530000009"
M-0765-2020,MONOFÁSICO,NO,JASEC,CARTAGO,OREAMUNO,"POTRERO CERRADO",30703,2020,"512447.15909999982 "," 1096312.4958999995"
M-0766-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,OREAMUNO,"POTRERO CERRADO",30703,2020,"512351.64290000033 "," 1096650.8882999998"
M-0767-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,ALVARADO,CERVANTES,30602,2020,"521645.50889999978 "," 1093962.1885000002"
M-0768-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,ALVARADO,CERVANTES,30602,2020,"522026.2407999998 "," 1093637.2616000008"
M-0769-2020,MONOFÁSICO,SÍ,JASEC,CARTAGO,ALVARADO,CERVANTES,30602,2020,"521532.8180999998 "," 1093514.2056000009"
M-0770-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,OROSI,30203,2020,"516092.25009999983 "," 1083605.3201000001"
M-0771-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,PARAÍSO,OROSI,30203,2020,"516191.37079999968 "," 1082704.0081999991"
M-0772-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,JIMÉNEZ,TUCURRIQUE,30402,2020,"530063.71200000029 "," 1089554.2081000004"
M-0773-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,JIMÉNEZ,TUCURRIQUE,30402,2020,"530470.6902999999 "," 1089468.2778999992"
M-0774-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,JIMÉNEZ,PEJIBAYE,30403,2020,"532653.8992999997 "," 1085082.7670000009"
M-0775-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,JIMÉNEZ,PEJIBAYE,30403,2020,"532772.34200000018 "," 1085110.5212999992"
M-0776-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,JIMÉNEZ,"JUAN VIÑAS",30401,2020,"528678.89329999965 "," 1094622.8692000005"
M-0777-2020,MONOFÁSICO,SÍ,ICE,CARTAGO,JIMÉNEZ,"JUAN VIÑAS",30401,2020,"528428.8942 "," 1094580.6469"
M-0778-2020,MONOFÁSICO,SÍ,ICE,"SAN JOSÉ",MORA,GUAYABO,10702,2020,"468538.56620000023 "," 1090346.1487000007"
M-0779-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",MORA,QUITIRRISÍ,10707,2020,"474889.30719999969 "," 1092685.9041000009"
M-0780-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",MORA,QUITIRRISÍ,10707,2020,"474779.86099999957 "," 1093008.9221"
M-0781-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ",MORA,COLÓN,10701,2020,"474093.29920000024 "," 1094498.0362999998"
M-0782-2020,MONOFÁSICO,SÍ,CNFL,"SAN JOSÉ",MORA,COLÓN,10701,2020,"473749.08210000023 "," 1094673.0252"
M-0783-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ",MORA,COLÓN,10701,2020,"473622.72400000039 "," 1095850.9748"
M-0784-2020,MONOFÁSICO,NO,CNFL,"SAN JOSÉ",MORA,COLÓN,10701,2020,"473774.18240000028 "," 1096030.0329999998"
M-0785-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NICOYA,NICOYA,50201,2020,"340968.64240000024 "," 1123322.7227999996"
M-0786-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NICOYA,NICOYA,50201,2020,"340402.83619999979 "," 1123275.4695999995"
M-0787-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,NICOYA,"SAN ANTONIO",50203,2020,"343641.43099999987 "," 1126671.8954000007"
M-0788-2020,MONOFÁSICO,NO,COOPEGUANACASTE,GUANACASTE,NICOYA,"SAN ANTONIO",50203,2020,"343290.47740000021 "," 1128107.2426999994"
M-0789-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,"SANTA CRUZ","SANTA CRUZ",50301,2020,"326772.9682 "," 1135745.2962999996"
M-0790-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,"SANTA CRUZ","SANTA CRUZ",50301,2020,"326613.16569999978 "," 1135782.5944999997"
M-0791-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,"SANTA CRUZ","SANTA CRUZ",50301,2020,"326385.00480000023 "," 1135512.6482999995"
M-0792-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,"SANTA CRUZ",DIRIÁ,50307,2020,"332871.7575000003 "," 1137291.3015"
M-0793-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,CARRILLO,SARDINAL,50503,2020,"319821.12999999989 "," 1164065.5491000004"
M-0794-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,CARRILLO,PALMIRA,50502,2020,"327119.76499999966 "," 1163608.6851000004"
M-0795-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,CARRILLO,FILADELFIA,50501,2020,"329810.38520000037 "," 1156156.8535999991"
M-0796-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,CARRILLO,BELÉN,50504,2020,"327278.9654000001 "," 1151876.5054000001"
M-0797-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,"SANTA CRUZ",CARTAGENA,50305,2020,"316492.27139999997 "," 1148344.6944999993"
M-0798-2020,MONOFÁSICO,SÍ,COOPEGUANACASTE,GUANACASTE,"SANTA CRUZ","VEINTISIETE DE ABRIL",50303,2020,"312313.62770000007 "," 1133720.4159999993"
M-0799-2020,MONOFÁSICO,SÍ,ICE,LIMÓN,TALAMANCA,BRATSI,70401,2020,"625875.11720000021 "," 1064655.2640000004"
M-0800-2020,MONOFÁSICO,SÍ,ICE,LIMÓN,TALAMANCA,BRATSI,70401,2020,"625722.69720000029 "," 1064277.5516999997"
