"Mes Cód",Expediente,Resolución,"Fecha de Publicación",Mes,Año,Empresa,"Tipo Tarifa","Descripción Tarifa",Bloque,Tarifa,Pliego
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-PR,PROMOCIONAL,"c. Bloque mayor a 3000 kWh",72.51,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-PR,PROMOCIONAL,"e. Bloque mayor a 8 kW",12088,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-PR,PROMOCIONAL,"d. Bloque 0-8 kW",96704,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-IN,INDUSTRIAL,"a. Consumo de Energía menor o igual a 3000 kWh",120.47,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-IN,INDUSTRIAL,"b. Bloque 0-3000 kWh",217530,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-IN,INDUSTRIAL,"e. Bloque mayor a 8 kW",12088,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-IN,INDUSTRIAL,"c. Bloque mayor a 3000 kWh",72.51,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-IN,INDUSTRIAL,"d. Bloque 0-8 kW",96704,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-MT,"MEDIA TENSIÓN (T-MT)","c. Energía Valle (Máxima)",30.72,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-MT,"MEDIA TENSIÓN (T-MT)","b. Energía Punta (Mínimo)",59.01,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-MT,"MEDIA TENSIÓN (T-MT)","e. Energía Noche (Máxima)",22.12,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-MT,"MEDIA TENSIÓN (T-MT)","d. Energía Valle (Mínimo)",29.5,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-MT,"MEDIA TENSIÓN (T-MT)","a. Energía Punta (Máxima)",61.45,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CS,PREFERENCIAL,"c. Bloque mayor a 3000 kWh",46.7,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CS,PREFERENCIAL,"b. Bloque 0-3000 kWh",140100,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CS,PREFERENCIAL,"a. Consumo de Energía menor o igual a 3000 kWh",81.12,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CS,PREFERENCIAL,"e. Bloque mayor a 8 kW",7562.83,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CS,PREFERENCIAL,"d. Bloque 0-8 kW",60502.64,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-REH,"Residencial horaria","a. Bloque 0-500 KWh   Punta",165.01,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-REH,"Residencial horaria","b. Bloque 0-500 KWh   Valle",67.65,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-RE,RESIDENCIAL,"d. Bloque mayor a 300 kWh",113.09,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-REH,"Residencial horaria","g. Bloque mayor a 500 KWh   Punta",204.03,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-REH,"Residencial horaria","c. Bloque 0-500 KWh   Noche",28.3,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-RE,RESIDENCIAL,"a. Bloque 0-30 kWh",2138.4,"Gaceta 119, Alcance 119"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,ICE,T-MTb,"MEDIA TENSIÓN (T-MTb)","l. Potencia Noche (Mínimo)",1461.39,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,ICE,T-MTb,"MEDIA TENSIÓN (T-MTb)","k. Potencia Noche (Máxima)",1575.11,"Gaceta 237, Alcance 257"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-RE,RESIDENCIAL,"b. Bloque 31-200 kWh",71.28,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-RE,RESIDENCIAL,"c. Bloque 201-300 kWh",109.39,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CO,"COMERCIOS Y SERVICIOS","b. Bloque 0-3000 kWh",217530,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CO,"COMERCIOS Y SERVICIOS","a. Consumo de Energía menor o igual a 3000 kWh",120.47,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-REH,"Residencial horaria","h. Bloque mayor a 500 KWh   Valle",82.35,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CO,"COMERCIOS Y SERVICIOS","e. Bloque mayor a 8 kW",12088,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CO,"COMERCIOS Y SERVICIOS","d. Bloque 0-8 kW",96704,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-CO,"COMERCIOS Y SERVICIOS","c. Bloque mayor a 3000 kWh",72.51,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-RP,"Tarifa residencial modalidad prepago","d. Bloque mayor a 300 kWh",113.09,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-RP,"Tarifa residencial modalidad prepago","a. Bloque 0-30 kWh",2138.4,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-REH,"Residencial horaria","i. Bloque mayor a 500 KWh   Noche",38.12,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-RP,"Tarifa residencial modalidad prepago","c. Bloque 201-300 kWh",109.39,"Gaceta 119, Alcance 119"
11,ET-071-2023,RE-0048-IE-2024,01-07-2024,"Noviembre ",2024,CNFL,T-RP,"Tarifa residencial modalidad prepago","b. Bloque 31-200 kWh",71.28,"Gaceta 119, Alcance 119"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-CO,"COMERCIOS Y SERVICIOS","d. Bloque 0-10 kW ",102182.5,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-CO,"COMERCIOS Y SERVICIOS","c. Bloque mayor a 3000 kWh ",69.19,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-IN,INDUSTRIAL,"a. Consumo de Energía menor o igual a 3000 kWh",109.25,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-CO,"COMERCIOS Y SERVICIOS","e. Bloque mayor a 10 kW",10218.25,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-RP,"Tarifa residencial modalidad prepago","a. Bloque 0-30 kWh ",2221.5,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-RP,"Tarifa residencial modalidad prepago","b. Bloque 31-200 kWh ",74.05,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-CO,"COMERCIOS Y SERVICIOS","b. Bloque 0-3000 kWh ",207570,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-RE,RESIDENCIAL,"c. Bloque mayor a 200 kWh",104.38,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-CO,"COMERCIOS Y SERVICIOS","a. Consumo de Energía menor o igual a 3000 kWh",109.25,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-IN,INDUSTRIAL,"b. Bloque 0-3000 kWh ",207570,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-RP,"Tarifa residencial modalidad prepago","c. Bloque mayor a 200 kWh",104.38,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-MT,"MEDIA TENSIÓN (T-MT)","d. Potencia Punta",4124.69,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-MT,"MEDIA TENSIÓN (T-MT)","c. Energía Noche",70.41,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-MT,"MEDIA TENSIÓN (T-MT)","e. Potencia Valle",4124.69,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-RE,RESIDENCIAL,"b. Bloque 41-200 kWh ",84.61,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-RE,RESIDENCIAL,"a. Bloque 0-40 kWh",3384.4,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-IN,INDUSTRIAL,"d. Bloque 0-10 kW ",102182.5,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-IN,INDUSTRIAL,"c. Bloque mayor a 3000 kWh ",69.19,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-MT,"MEDIA TENSIÓN (T-MT)","b. Energía Valle",78.91,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-MT,"MEDIA TENSIÓN (T-MT)","a. Energía Punta",91.04,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-IN,INDUSTRIAL,"e. Bloque mayor a 10 kW",10218.25,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","a. Energía Punta (Máxima)",81.53,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","l. Potencia Noche (Mínimo)",1160.59,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","c. Energía Valle (Máxima)",40.77,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","d. Energía Valle (Mínimo)",38.6,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","b. Energía Punta (Mínimo)",77.22,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","h. Potencia Punta (Mínimo)",2594.35,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","k. Potencia Noche (Máxima)",1225.42,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","g. Potencia Punta (Máxima)",2739.26,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","f. Energía Noche (Mínimo)",26.06,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","j. Potencia Valle (Mínimo)",1811.1,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","i. Potencia Valle (Máxima)",1912.25,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","k. Potencia Noche (Máxima)",1189.62,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","j. Potencia Valle (Mínimo)",1730.29,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","l. Potencia Noche (Mínimo)",1126.71,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-RE,RESIDENCIAL,"b. Bloque 31-200 kWh ",74.05,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEGUANACASTE,T-RE,RESIDENCIAL,"a. Bloque 0-30 kWh ",2221.5,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","f. Energía Noche (Mínimo)",28.08,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","e. Energía Noche (Máxima)",29.64,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","i. Potencia Valle (Máxima)",1826.93,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","h. Potencia Punta (Mínimo)",2422.41,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","g. Potencia Punta (Máxima)",2557.71,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-RE,RESIDENCIAL,"c. Bloque mayor a 200 kWh ",100.81,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-RE,RESIDENCIAL,"b. Bloque 31-200 kWh",77.55,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-RE,RESIDENCIAL,"a. Bloque 0-30 kWh ",2326.5,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","b. Bloque 0-3000 kWh ",197730,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","a. Consumo de Energía menor o igual a 3000 kWh",108.56,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","c. Energía Noche",20.05,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","b. Energía Valle",31.18,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","d. Potencia Punta",11907.45,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","f. Potencia Noche",5445.48,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","e. Potencia Valle",8649.74,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"e. Bloque mayor a 15 kW ",10303.13,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"d. Bloque 0-15 kW",154546.95,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-RP,"Tarifa residencial modalidad prepago","b. Bloque 31-200 kWh",77.55,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-RP,"Tarifa residencial modalidad prepago","c. Bloque mayor a 200 kWh ",100.81,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-RP,"Tarifa residencial modalidad prepago","a. Bloque 0-30 kWh ",2326.5,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","e. Bloque mayor a 15 kW ",10303.13,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"c. Bloque mayor a 3000 kWh ",65.91,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","d. Bloque 0-15 kW ",154546.95,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","c. Bloque mayor a 3000 kWh ",65.91,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"b. Bloque 0-3000 kWh ",197730,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"a. Consumo de Energía menor o igual a 3000 kWh",108.56,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","d. Bloque 0-15 kW",243426.6,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","b. Bloque 0-3000 kWh ",297240,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","c. Bloque mayor a 3000 kWh ",99.08,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"a. Consumo de Energía menor o igual a 3000 kWh",163.66,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","e. Bloque mayor a 15 kW ",16228.44,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-RP,"Tarifa residencial modalidad prepago","a. Bloque 0-40 kWh",3384.4,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","a. Consumo de Energía menor o igual a 3000 kWh",163.66,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-RP,"Tarifa residencial modalidad prepago","b. Bloque 41-200 kWh ",84.61,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-RE,RESIDENCIAL,"c. Bloque mayor a 200 kWh ",136.94,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-RP,"Tarifa residencial modalidad prepago","c. Bloque mayor a 200 kWh ",136.94,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"d. Bloque mayor a 3000 kWh ",99.08,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"b. Bloque 0-3000 kWh",297240,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"c. Bloque 0-3000 kWh ",297240,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","a. Energía Punta",77.94,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"f. Bloque mayor a 15 kW ",16228.44,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"e. Bloque 0-15 kW",243426.6,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"d. Bloque 0-15 kW ",243426.6,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"c. Bloque mayor a 3000 kWh",99.08,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"a. Bloque 0-250 kWh ",116.9,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"b. Bloque mayor a 250 kWh ",163.66,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"e. Bloque mayor a 15 kW",16228.44,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","g. Potencia Punta (Máxima)",3474.88,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","f. Energía Noche (Mínimo)",24.97,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","h. Potencia Punta (Mínimo)",3326.85,"Gaceta 237, Alcance 257"
11,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Noviembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","j. Potencia Valle (Mínimo)",2322.44,"Gaceta 237, Alcance 257"
